Step  230 | norm: 0.8849 | lr: 0.000139 | loss: 6.0214 | dt: 232.97
Step  231 | norm: 1.0223 | lr: 0.000139 | loss: 5.8589 | dt: 230.98
Step  232 | norm: 0.8153 | lr: 0.000140 | loss: 6.0329 | dt: 234.46
Step  233 | norm: 1.0371 | lr: 0.000140 | loss: 5.9051 | dt: 236.17
Step  234 | norm: 1.2503 | lr: 0.000141 | loss: 5.9099 | dt: 233.52
Step  235 | norm: 1.0303 | lr: 0.000142 | loss: 5.9285 | dt: 233.27
Step  236 | norm: 1.1427 | lr: 0.000142 | loss: 6.0068 | dt: 230.77
Step  237 | norm: 0.8419 | lr: 0.000143 | loss: 5.9735 | dt: 229.62
Step  238 | norm: 0.9559 | lr: 0.000143 | loss: 5.8157 | dt: 232.20
Step  239 | norm: 0.9201 | lr: 0.000144 | loss: 5.9885 | dt: 229.54
Step  240 | norm: 1.1428 | lr: 0.000145 | loss: 5.9000 | dt: 1140.42
Step  241 | norm: 0.9161 | lr: 0.000145 | loss: 5.7360 | dt: 243.53
Step  242 | norm: 1.0810 | lr: 0.000146 | loss: 5.7955 | dt: 230.12
Step  243 | norm: 1.2204 | lr: 0.000146 | loss: 5.8606 | dt: 231.91
Step  244 | norm: 1.1746 | lr: 0.000147 | loss: 5.8699 | dt: 233.00
Step  245 | norm: 0.8646 | lr: 0.000148 | loss: 5.8955 | dt: 231.80
Step  246 | norm: 1.1969 | lr: 0.000148 | loss: 5.9151 | dt: 234.43
Step  247 | norm: 0.9993 | lr: 0.000149 | loss: 5.8135 | dt: 232.27
Step  248 | norm: 0.9875 | lr: 0.000149 | loss: 5.7595 | dt: 230.81
Step  249 | norm: 0.9792 | lr: 0.000150 | loss: 5.8276 | dt: 233.56
Step  250 | norm: 0.9368 | lr: 0.000151 | loss: 5.7532 | dt: 231.16
Step  251 | norm: 0.9595 | lr: 0.000151 | loss: 5.7459 | dt: 230.39
Step  252 | norm: 1.0275 | lr: 0.000152 | loss: 5.6349 | dt: 231.97
Step  253 | norm: 0.9236 | lr: 0.000152 | loss: 5.7899 | dt: 232.03
Step  254 | norm: 0.8845 | lr: 0.000153 | loss: 5.8602 | dt: 233.06
Step  255 | norm: 0.9341 | lr: 0.000154 | loss: 5.6999 | dt: 233.77
